"date","area_name","value"
2020-08-01,"USA-NJ",4644
2020-08-01,"USA-DC",237
2020-08-01,"FLORIDA",900
2020-08-01,"CALIFORNIA",19700
2020-08-01,"USA-HI",50
2020-08-01,"USA-AK",549
2020-09-01,"USA-ND",223
2020-09-01,"MASSACHUSETTS",3102
2020-09-01,"USA-DC",327
2020-09-01,"USA-OK",1490
2020-09-01,"USA-MS",560
2020-09-01,"COLORADO",4503
2020-09-01,"USA-MI",8106
2020-09-01,"USA-MO",2107
2020-09-01,"USA-DE",209
2020-09-01,"U.S.",126533
2020-09-01,"USA-GA",4332
2020-09-01,"USA-NV",1541
2020-09-01,"CALIFORNIA",18887
2020-09-01,"USA-AZ",1273
2020-09-01,"USA-VA",1849
2020-09-01,"USA-KS",1423
2020-09-01,"USA-AL",999
2020-09-01,"USA-VT",108
2020-09-01,"USA-RI",462
2020-09-01,"MINNESOTA",3348
2020-09-01,"NEW YORK",11404
2020-09-01,"USA-SC",648
2020-09-01,"USA-KY",897
2020-09-01,"OHIO",5735
2020-09-01,"USA-SD",276
2020-09-01,"USA-NE",838
2020-09-01,"USA-TN",1262
2020-09-01,"USA-NJ",5402
2020-09-01,"USA-WY",376
2020-09-01,"USA-OR",1156
2020-09-01,"USA-ME",69
2020-09-01,"USA-WI",3246
2020-09-01,"USA-MD",1789
2020-09-01,"USA-IA",1556
2020-09-01,"USA-NH",197
2020-09-01,"USA-UT",2019
2020-09-01,"USA-CT",1097
2020-09-01,"USA-WV",505
2020-09-01,"USA-HI",46
2020-09-01,"USA-PA",4592
2020-09-01,"USA-AR",573
2020-09-01,"TEXAS",6539
2020-09-01,"USA-IN",2970
2020-09-01,"USA-NM",1130
2020-09-01,"FLORIDA",887
2020-09-01,"USA-NC",1427
2020-09-01,"USA-MT",472
2020-09-01,"USA-ID",816
2020-09-01,"WASHINGTON",2350
2020-09-01,"USA-IL",9044
2020-09-01,"USA-LA",1480
2020-09-01,"USA-AK",887
2020-10-01,"USA-DE",351
2020-10-01,"USA-AL",1107
2020-10-01,"USA-DC",362
2020-10-01,"USA-WY",478
2020-10-01,"USA-IN",7653
2020-10-01,"USA-SD",655
2020-10-01,"MASSACHUSETTS",5435
2020-10-01,"USA-IA",4170
2020-10-01,"USA-AZ",1696
2020-10-01,"MINNESOTA",9396
2020-10-01,"USA-TN",2113
2020-10-01,"USA-NV",2056
2020-10-01,"USA-MS",857
2020-10-01,"USA-MD",3284
2020-10-01,"USA-ID",1895
2020-10-01,"USA-WV",1081
2020-10-01,"USA-PA",9798
2020-10-01,"U.S.",241797
2020-10-01,"CALIFORNIA",23004
2020-10-01,"WASHINGTON",6433
2020-10-01,"USA-RI",547
2020-10-01,"USA-AR",1203
2020-10-01,"USA-MO",3895
2020-10-01,"USA-NJ",9011
2020-10-01,"USA-VT",156
2020-10-01,"USA-MT",1640
2020-10-01,"USA-CT",2428
2020-10-01,"OHIO",12450
2020-10-01,"USA-AK",1679
2020-10-01,"USA-MI",21624
2020-10-01,"USA-VA",3293
2020-10-01,"USA-KS",4484
2020-10-01,"TEXAS",9279
2020-10-01,"USA-UT",2575
2020-10-01,"NEW YORK",17671
2020-10-01,"USA-ME",139
2020-10-01,"USA-WI",10578
2020-10-01,"USA-OR",2909
2020-10-01,"USA-KY",2097
2020-10-01,"USA-LA",1924
2020-10-01,"USA-NM",1681
2020-10-01,"USA-NC",2069
2020-10-01,"USA-SC",937
2020-10-01,"USA-IL",24285
2020-10-01,"USA-NE",1602
2020-10-01,"USA-GA",5498
2020-10-01,"USA-ND",934
2020-10-01,"USA-OK",1825
2020-10-01,"FLORIDA",1050
2020-10-01,"USA-HI",48
2020-10-01,"USA-NH",238
2020-10-01,"COLORADO",10224
2020-11-01,"U.S.",439857
2020-11-01,"USA-GA",10773
2020-11-01,"NEW YORK",39753
2020-11-01,"USA-ME",288
2020-11-01,"FLORIDA",1336
2020-11-01,"USA-WV",2144
2020-11-01,"USA-AL",2527
2020-11-01,"USA-NJ",18263
2020-11-01,"USA-NV",3899
2020-11-01,"USA-SC",2311
2020-11-01,"USA-KY",4412
2020-11-01,"USA-AK",2607
2020-11-01,"USA-MI",29495
2020-11-01,"USA-TN",5552
2020-11-01,"USA-UT",6127
2020-11-01,"USA-OK",5772
2020-11-01,"USA-NM",3431
2020-11-01,"USA-VT",334
2020-11-01,"USA-NH",521
2020-11-01,"USA-VA",6206
2020-11-01,"USA-WY",1260
2020-11-01,"CALIFORNIA",45366
2020-11-01,"USA-CT",3914
2020-11-01,"USA-OR",6040
2020-11-01,"USA-PA",19191
2020-11-01,"USA-RI",1764
2020-11-01,"COLORADO",16027
2020-11-01,"USA-ID",4383
2020-11-01,"USA-IA",5982
2020-11-01,"USA-IL",36466
2020-11-01,"USA-NE",3437
2020-11-01,"USA-KS",5953
2020-11-01,"MASSACHUSETTS",10867
2020-11-01,"USA-IN",13045
2020-11-01,"USA-MS",2020
2020-11-01,"USA-NC",6222
2020-11-01,"USA-AZ",3042
2020-11-01,"USA-MO",9873
2020-11-01,"USA-DE",877
2020-11-01,"TEXAS",16408
2020-11-01,"USA-MD",6733
2020-11-01,"WASHINGTON",11151
2020-11-01,"OHIO",25882
2020-11-01,"USA-HI",45
2020-11-01,"USA-SD",1261
2020-11-01,"USA-AR",2521
2020-11-01,"MINNESOTA",14100
2020-11-01,"USA-ND",1329
2020-11-01,"USA-DC",987
2020-11-01,"USA-MT",2350
2020-11-01,"USA-WI",12637
2020-11-01,"USA-LA",2977
2021-01-01,"USA-WY",2122
2021-01-01,"USA-MS",4772
2021-01-01,"USA-NC",17188
2021-01-01,"USA-NH",1495
2021-01-01,"USA-GA",24746
2021-01-01,"USA-NM",7037
2021-01-01,"USA-WI",24390
2021-01-01,"USA-SC",7556
2021-01-01,"USA-OK",14079
2021-01-01,"USA-PA",45848
2021-01-01,"USA-DE",2466
2021-01-01,"USA-ND",1968
2021-01-01,"USA-TN",17052
2021-01-01,"USA-DC",2221
2021-01-01,"USA-ME",559
2021-01-01,"USA-MD",15588
2021-01-01,"USA-WV",4978
2021-01-01,"USA-LA",7086
2021-01-01,"USA-AK",2649
2021-01-01,"USA-MI",54637
2021-01-01,"MINNESOTA",23019
2021-01-01,"TEXAS",45162
2021-01-01,"USA-IN",25580
2021-01-01,"CALIFORNIA",68053
2021-01-01,"USA-ID",5378
2021-01-01,"USA-IA",11860
2021-01-01,"COLORADO",23180
2021-01-01,"USA-AR",7432
2021-01-01,"USA-MO",21957
2021-01-01,"USA-KS",11761
2021-01-01,"U.S.",894969
2021-01-01,"MASSACHUSETTS",22628
2021-01-01,"USA-MT",3580
2021-01-01,"WASHINGTON",13067
2021-01-01,"USA-AZ",8407
2021-01-01,"USA-HI",57
2021-01-01,"USA-RI",3574
2021-01-01,"USA-SD",2101
2021-01-01,"USA-VA",17495
2021-01-01,"USA-AL",7610
2021-01-01,"USA-NV",8451
2021-01-01,"NEW YORK",82542
2021-01-01,"USA-VT",656
2021-01-01,"FLORIDA",3032
2021-01-01,"USA-CT",9733
2021-01-01,"USA-KY",10125
2021-01-01,"OHIO",52574
2021-01-01,"USA-NE",7085
2021-01-01,"USA-NJ",46971
2021-01-01,"USA-UT",13069
2021-01-01,"USA-OR",6992
2021-01-01,"USA-IL",73398
2021-02-01,"USA-AR",7661
2021-02-01,"USA-VA",14726
2021-02-01,"USA-DC",2174
2021-02-01,"USA-IN",26302
2021-02-01,"NEW YORK",80249
2021-02-01,"USA-ID",4788
2021-02-01,"USA-OR",7070
2021-02-01,"COLORADO",22390
2021-02-01,"USA-NE",8257
2021-02-01,"MINNESOTA",24414
2021-02-01,"USA-TN",17563
2021-02-01,"USA-NJ",44046
2021-02-01,"USA-NV",7194
2021-02-01,"USA-OK",14880
2021-02-01,"FLORIDA",2517
2021-02-01,"USA-MT",3889
2021-02-01,"USA-KY",10469
2021-02-01,"USA-AZ",6545
2021-02-01,"U.S.",875739
2021-02-01,"USA-GA",21056
2021-02-01,"USA-ND",1930
2021-02-01,"USA-UT",10174
2021-02-01,"USA-VT",639
2021-02-01,"WASHINGTON",13304
2021-02-01,"USA-MI",56300
2021-02-01,"MASSACHUSETTS",20809
2021-02-01,"USA-WY",2215
2021-02-01,"USA-MD",14569
2021-02-01,"USA-IA",13713
2021-02-01,"USA-MO",23092
2021-02-01,"USA-ME",502
2021-02-01,"USA-WI",26209
2021-02-01,"USA-SC",6568
2021-02-01,"OHIO",54238
2021-02-01,"USA-PA",42152
2021-02-01,"USA-NH",1331
2021-02-01,"USA-SD",2440
2021-02-01,"USA-AL",7012
2021-02-01,"TEXAS",50375
2021-02-01,"CALIFORNIA",52396
2021-02-01,"USA-HI",52
2021-02-01,"USA-LA",7650
2021-02-01,"USA-AK",2796
2021-02-01,"USA-DE",2337
2021-02-01,"USA-MS",4771
2021-02-01,"USA-CT",8799
2021-02-01,"USA-KS",14455
2021-02-01,"USA-NM",6042
2021-02-01,"USA-NC",14934
2021-02-01,"USA-WV",4714
2021-02-01,"USA-IL",79886
2021-02-01,"USA-RI",3144
2021-03-01,"USA-AR",6069
2021-03-01,"USA-VA",10387
2021-03-01,"USA-WY",1562
2021-03-01,"USA-VT",538
2021-03-01,"USA-NC",7778
2021-03-01,"USA-DE",1543
2021-03-01,"USA-GA",12340
2021-03-01,"USA-ND",1617
2021-03-01,"TEXAS",26383
2021-03-01,"MASSACHUSETTS",17331
2021-03-01,"NEW YORK",60525
2021-03-01,"USA-NM",5139
2021-03-01,"CALIFORNIA",54488
2021-03-01,"USA-MD",9345
2021-03-01,"WASHINGTON",10784
2021-03-01,"USA-KY",4932
2021-03-01,"USA-NE",4405
2021-03-01,"USA-UT",8919
2021-03-01,"USA-SC",3617
2021-03-01,"USA-ID",3506
2021-03-01,"USA-HI",54
2021-03-01,"USA-AL",3457
2021-03-01,"USA-TN",7726
2021-03-01,"USA-NV",6036
2021-03-01,"USA-OK",6786
2021-03-01,"USA-CT",6780
2021-03-01,"OHIO",32900
2021-03-01,"USA-IL",45292
2021-03-01,"USA-AK",2725
2021-03-01,"USA-MI",32766
2021-03-01,"U.S.",574124
2021-03-01,"USA-DC",1436
2021-03-01,"USA-RI",2512
2021-03-01,"COLORADO",17040
2021-03-01,"USA-MO",10430
2021-03-01,"USA-IN",14724
2021-03-01,"USA-MS",2706
2021-03-01,"USA-IA",7066
2021-03-01,"USA-KS",6682
2021-03-01,"MINNESOTA",16277
2021-03-01,"USA-ME",407
2021-03-01,"FLORIDA",2017
2021-03-01,"USA-MT",2633
2021-03-01,"USA-WI",15022
2021-03-01,"USA-LA",4223
2021-03-01,"USA-NH",1030
2021-03-01,"USA-NJ",29895
2021-03-01,"USA-OR",6009
2021-03-01,"USA-WV",3001
2021-03-01,"USA-AZ",5480
2021-03-01,"USA-PA",27945
2021-03-01,"USA-SD",1860
2021-04-01,"USA-OR",3116
2021-04-01,"USA-MO",6399
2021-04-01,"USA-DE",856
2021-04-01,"USA-TN",4294
2021-04-01,"USA-CT",3926
2021-04-01,"USA-AZ",2835
2021-04-01,"USA-SD",1068
2021-04-01,"USA-NE",2381
2021-04-01,"USA-GA",8299
2021-04-01,"USA-WY",1145
2021-04-01,"USA-IA",4190
2021-04-01,"USA-PA",15971
2021-04-01,"USA-RI",1400
2021-04-01,"USA-NH",592
2021-04-01,"COLORADO",11249
2021-04-01,"USA-AL",2186
2021-04-01,"USA-ND",973
2021-04-01,"NEW YORK",35429
2021-04-01,"USA-OK",4285
2021-04-01,"USA-MS",1231
2021-04-01,"USA-VT",332
2021-04-01,"USA-NC",3730
2021-04-01,"OHIO",20197
2021-04-01,"USA-KS",4347
2021-04-01,"MASSACHUSETTS",9988
2021-04-01,"USA-UT",5643
2021-04-01,"USA-IN",8875
2021-04-01,"USA-MT",1810
2021-04-01,"USA-ID",2209
2021-04-01,"USA-KY",3107
2021-04-01,"USA-MI",22042
2021-04-01,"USA-NM",2344
2021-04-01,"FLORIDA",1795
2021-04-01,"USA-MD",6416
2021-04-01,"USA-SC",1905
2021-04-01,"WASHINGTON",6405
2021-04-01,"USA-LA",2621
2021-04-01,"USA-AK",1715
2021-04-01,"USA-AR",2038
2021-04-01,"USA-VA",5551
2021-04-01,"USA-NV",2979
2021-04-01,"CALIFORNIA",33563
2021-04-01,"USA-WV",1919
2021-04-01,"USA-HI",60
2021-04-01,"USA-IL",27315
2021-04-01,"MINNESOTA",9813
2021-04-01,"U.S.",342324
2021-04-01,"TEXAS",12322
2021-04-01,"USA-NJ",18302
2021-04-01,"USA-DC",870
2021-04-01,"USA-ME",229
2021-04-01,"USA-WI",10056
2021-05-01,"USA-AL",1291
2021-05-01,"USA-PA",9756
2021-05-01,"USA-AK",1001
2021-05-01,"U.S.",217805
2021-05-01,"USA-UT",3067
2021-05-01,"USA-WY",969
2021-05-01,"USA-NV",2519
2021-05-01,"USA-MT",1123
2021-05-01,"USA-MD",3487
2021-05-01,"USA-ID",1085
2021-05-01,"USA-OR",2116
2021-05-01,"USA-NH",320
2021-05-01,"MINNESOTA",5385
2021-05-01,"USA-TN",2561
2021-05-01,"USA-IN",5667
2021-05-01,"USA-OK",2422
2021-05-01,"USA-KY",1675
2021-05-01,"OHIO",13429
2021-05-01,"USA-LA",1730
2021-05-01,"USA-VA",2726
2021-05-01,"USA-KS",2033
2021-05-01,"MASSACHUSETTS",5394
2021-05-01,"USA-VT",207
2021-05-01,"USA-SC",945
2021-05-01,"USA-AZ",2231
2021-05-01,"USA-RI",722
2021-05-01,"TEXAS",8773
2021-05-01,"NEW YORK",22235
2021-05-01,"USA-MS",797
2021-05-01,"USA-ME",128
2021-05-01,"USA-WI",5708
2021-05-01,"USA-WV",1050
2021-05-01,"FLORIDA",1370
2021-05-01,"WASHINGTON",4185
2021-05-01,"USA-IL",18739
2021-05-01,"USA-MI",13547
2021-05-01,"USA-NE",1423
2021-05-01,"USA-MO",3832
2021-05-01,"USA-GA",5536
2021-05-01,"USA-DC",506
2021-05-01,"USA-NC",2188
2021-05-01,"USA-HI",49
2021-05-01,"USA-SD",644
2021-05-01,"USA-AR",1289
2021-05-01,"USA-DE",434
2021-05-01,"USA-ND",490
2021-05-01,"USA-NJ",10205
2021-05-01,"USA-NM",1532
2021-05-01,"CALIFORNIA",27579
2021-05-01,"USA-CT",2260
2021-05-01,"USA-IA",2494
2021-05-01,"COLORADO",6951
2021-06-01,"USA-NE",1112
2021-06-01,"MINNESOTA",2379
2021-06-01,"TEXAS",6902
2021-06-01,"USA-WY",580
2021-06-01,"USA-OK",1461
2021-06-01,"USA-MS",529
2021-06-01,"USA-NC",1127
2021-06-01,"USA-HI",50
2021-06-01,"USA-AK",638
2021-06-01,"USA-AL",819
2021-06-01,"MASSACHUSETTS",3132
2021-06-01,"USA-VT",107
2021-06-01,"USA-CT",1442
2021-06-01,"USA-OR",1241
2021-06-01,"USA-AZ",1490
2021-06-01,"USA-MI",5864
2021-06-01,"USA-IN",2260
2021-06-01,"USA-NV",1656
2021-06-01,"USA-ID",680
2021-06-01,"USA-LA",1243
2021-06-01,"COLORADO",3353
2021-06-01,"USA-SD",234
2021-06-01,"USA-AR",602
2021-06-01,"USA-MO",2074
2021-06-01,"USA-VA",1816
2021-06-01,"USA-KS",1085
2021-06-01,"USA-DE",284
2021-06-01,"USA-ND",211
2021-06-01,"USA-WI",2512
2021-06-01,"USA-KY",926
2021-06-01,"USA-NJ",7075
2021-06-01,"USA-ME",62
2021-06-01,"WASHINGTON",2484
2021-06-01,"USA-IA",1335
2021-06-01,"USA-PA",5082
2021-06-01,"U.S.",129599
2021-06-01,"USA-MT",381
2021-06-01,"OHIO",6208
2021-06-01,"USA-IL",8987
2021-06-01,"USA-NH",151
2021-06-01,"USA-GA",4352
2021-06-01,"USA-UT",2435
2021-06-01,"USA-NM",1076
2021-06-01,"FLORIDA",1135
2021-06-01,"USA-WV",313
2021-06-01,"USA-RI",427
2021-06-01,"USA-TN",1385
2021-06-01,"USA-DC",294
2021-06-01,"NEW YORK",14280
2021-06-01,"CALIFORNIA",21860
2021-06-01,"USA-MD",1646
2021-06-01,"USA-SC",824
2021-07-01,"USA-IN",2115
2021-07-01,"USA-MS",529
2021-07-01,"USA-AK",562
2021-07-01,"USA-SD",207
2021-07-01,"MASSACHUSETTS",3084
2021-07-01,"USA-WV",263
2021-07-01,"USA-KY",685
2021-07-01,"USA-AZ",1240
2021-07-01,"USA-NE",762
2021-07-01,"USA-VA",1664
2021-07-01,"USA-NV",1483
2021-07-01,"USA-CT",1130
2021-07-01,"USA-SC",648
2021-07-01,"USA-LA",1381
2021-07-01,"USA-NH",156
2021-07-01,"USA-MO",1837
2021-07-01,"CALIFORNIA",20630
2021-07-01,"USA-WI",2469
2021-07-01,"USA-IA",1023
2021-07-01,"USA-KS",1105
2021-07-01,"USA-ND",160
2021-07-01,"NEW YORK",11191
2021-07-01,"USA-OK",1323
2021-07-01,"USA-NC",1140
2021-07-01,"USA-MD",1501
2021-07-01,"USA-ID",574
2021-07-01,"WASHINGTON",1995
2021-07-01,"USA-PA",3916
2021-07-01,"USA-RI",415
2021-07-01,"USA-MI",5288
2021-07-01,"USA-AL",755
2021-07-01,"TEXAS",6678
2021-07-01,"USA-DC",260
2021-07-01,"USA-WY",186
2021-07-01,"FLORIDA",990
2021-07-01,"USA-MT",248
2021-07-01,"USA-OR",949
2021-07-01,"MINNESOTA",2494
2021-07-01,"U.S.",112848
2021-07-01,"USA-GA",4235
2021-07-01,"USA-TN",1200
2021-07-01,"USA-NJ",5270
2021-07-01,"OHIO",4537
2021-07-01,"USA-IL",8030
2021-07-01,"COLORADO",2690
2021-07-01,"USA-AR",623
2021-07-01,"USA-DE",188
2021-07-01,"USA-UT",2000
2021-07-01,"USA-NM",844
2021-07-01,"USA-VT",88
2021-07-01,"USA-ME",56
2021-07-01,"USA-HI",51
2021-08-01,"USA-VA",1469
2021-08-01,"MINNESOTA",2620
2021-08-01,"MASSACHUSETTS",2503
2021-08-01,"USA-MS",473
2021-08-01,"USA-KS",1060
2021-08-01,"USA-AL",716
2021-08-01,"NEW YORK",10301
2021-08-01,"USA-CT",1013
2021-08-01,"USA-SC",684
2021-08-01,"USA-ID",643
2021-08-01,"USA-IA",964
2021-08-01,"USA-IL",7519
2021-08-01,"USA-MI",5368
2021-08-01,"USA-SD",204
2021-08-01,"USA-ND",186
2021-08-01,"TEXAS",6187
2021-08-01,"USA-UT",1546
2021-08-01,"USA-NV",1264
2021-08-01,"USA-WI",2325
2021-08-01,"WASHINGTON",1890
2021-08-01,"USA-OR",953
2021-08-01,"USA-WV",301
2021-08-01,"OHIO",4375
2021-08-01,"COLORADO",2913
2021-08-01,"USA-WY",173
2021-08-01,"USA-IN",2135
2021-08-01,"USA-ME",58
2021-08-01,"USA-LA",1100
2021-08-01,"USA-NH",167
2021-08-01,"USA-DC",224
2021-08-01,"USA-OK",1301
2021-08-01,"USA-VT",81
2021-08-01,"CALIFORNIA",18652
2021-08-01,"USA-PA",3829
2021-08-01,"USA-MO",1809
2021-08-01,"U.S.",106290
2021-08-01,"USA-NC",1296
2021-08-01,"USA-HI",47
2021-08-01,"USA-DE",180
2021-08-01,"USA-NJ",4709
2021-08-01,"USA-NM",816
2021-08-01,"USA-KY",736
2021-08-01,"USA-AR",501
2021-08-01,"USA-NE",656
2021-08-01,"USA-GA",4350
2021-08-01,"USA-TN",1012
2021-08-01,"FLORIDA",907
2021-08-01,"USA-MT",406
2021-08-01,"USA-MD",1356
2021-08-01,"USA-AZ",1264
2021-08-01,"USA-RI",422
2021-08-01,"USA-AK",625
2021-09-01,"USA-KS",1197
2021-09-01,"USA-IN",2499
2021-09-01,"USA-MT",551
2021-09-01,"WASHINGTON",2668
2021-09-01,"USA-KY",899
2021-09-01,"USA-HI",51
2021-09-01,"USA-IL",8234
2021-09-01,"USA-SD",218
2021-09-01,"USA-VA",1682
2021-09-01,"USA-AL",736
2021-09-01,"USA-NE",723
2021-09-01,"USA-IA",1202
2021-09-01,"USA-LA",1755
2021-09-01,"USA-MI",5916
2021-09-01,"USA-DE",202
2021-09-01,"USA-ND",209
2021-09-01,"USA-OK",1322
2021-09-01,"USA-MS",534
2021-09-01,"USA-NC",1161
2021-09-01,"USA-SC",684
2021-09-01,"USA-AZ",1322
2021-09-01,"USA-NH",172
2021-09-01,"MINNESOTA",2756
2021-09-01,"USA-NJ",5391
2021-09-01,"USA-DC",257
2021-09-01,"USA-UT",1983
2021-09-01,"USA-WY",195
2021-09-01,"NEW YORK",10394
2021-09-01,"CALIFORNIA",20874
2021-09-01,"USA-MD",1638
2021-09-01,"USA-CT",1157
2021-09-01,"USA-ID",883
2021-09-01,"USA-RI",401
2021-09-01,"USA-MO",1940
2021-09-01,"USA-GA",4431
2021-09-01,"USA-TN",1370
2021-09-01,"USA-AR",560
2021-09-01,"MASSACHUSETTS",2938
2021-09-01,"USA-WI",2523
2021-09-01,"USA-PA",4029
2021-09-01,"USA-AK",1077
2021-09-01,"COLORADO",3296
2021-09-01,"U.S.",118393
2021-09-01,"TEXAS",6011
2021-09-01,"USA-NV",1523
2021-09-01,"USA-NM",924
2021-09-01,"USA-VT",84
2021-09-01,"USA-ME",57
2021-09-01,"FLORIDA",950
2021-09-01,"USA-OR",1282
2021-09-01,"USA-WV",458
2021-09-01,"OHIO",5074
2021-10-01,"USA-KS",2418
2021-10-01,"U.S.",192653
2021-10-01,"USA-ND",598
2021-10-01,"USA-OK",2042
2021-10-01,"USA-WV",830
2021-10-01,"USA-NH",322
2021-10-01,"USA-GA",6289
2021-10-01,"TEXAS",7965
2021-10-01,"USA-NJ",7048
2021-10-01,"USA-WY",373
2021-10-01,"NEW YORK",15564
2021-10-01,"USA-NM",1554
2021-10-01,"FLORIDA",1027
2021-10-01,"USA-MD",2138
2021-10-01,"USA-KY",1659
2021-10-01,"USA-HI",48
2021-10-01,"USA-MO",3435
2021-10-01,"USA-TN",1950
2021-10-01,"USA-DC",331
2021-10-01,"USA-UT",3193
2021-10-01,"CALIFORNIA",24750
2021-10-01,"USA-CT",1790
2021-10-01,"USA-LA",1769
2021-10-01,"USA-VT",132
2021-10-01,"USA-ME",124
2021-10-01,"USA-NC",2108
2021-10-01,"USA-AR",799
2021-10-01,"USA-VA",2489
2021-10-01,"USA-DE",240
2021-10-01,"USA-NV",2323
2021-10-01,"USA-MS",781
2021-10-01,"USA-WI",5295
2021-10-01,"USA-OR",3467
2021-10-01,"USA-PA",7046
2021-10-01,"USA-AK",1749
2021-10-01,"USA-SD",505
2021-10-01,"USA-AL",1115
2021-10-01,"MASSACHUSETTS",4869
2021-10-01,"USA-IN",5065
2021-10-01,"USA-ID",1968
2021-10-01,"USA-IL",13824
2021-10-01,"USA-NE",937
2021-10-01,"USA-SC",1031
2021-10-01,"WASHINGTON",6979
2021-10-01,"USA-AZ",1841
2021-10-01,"MINNESOTA",5303
2021-10-01,"USA-MT",1261
2021-10-01,"USA-IA",2322
2021-10-01,"OHIO",10181
2021-10-01,"USA-RI",724
2021-10-01,"COLORADO",7726
2021-10-01,"USA-MI",13355
2021-11-01,"USA-VA",9680
2021-11-01,"USA-NJ",20249
2021-11-01,"USA-KY",5960
2021-11-01,"USA-IA",6322
2021-11-01,"COLORADO",13320
2021-11-01,"USA-DE",1164
2021-11-01,"USA-IL",41600
2021-11-01,"USA-NE",3337
2021-11-01,"MASSACHUSETTS",11992
2021-11-01,"USA-WY",1369
2021-11-01,"USA-AZ",2639
2021-11-01,"USA-MI",37323
2021-11-01,"MINNESOTA",14074
2021-11-01,"USA-GA",15911
2021-11-01,"USA-DC",1385
2021-11-01,"USA-UT",7379
2021-11-01,"NEW YORK",40725
2021-11-01,"CALIFORNIA",34818
2021-11-01,"USA-SC",4108
2021-11-01,"USA-HI",48
2021-11-01,"USA-PA",25287
2021-11-01,"USA-KS",5888
2021-11-01,"USA-AL",2295
2021-11-01,"USA-ND",1258
2021-11-01,"USA-OK",6066
2021-11-01,"USA-NM",3104
2021-11-01,"USA-NC",9413
2021-11-01,"USA-CT",4772
2021-11-01,"USA-ID",3593
2021-11-01,"USA-LA",3079
2021-11-01,"USA-RI",2146
2021-11-01,"USA-AR",3075
2021-11-01,"USA-IN",16811
2021-11-01,"USA-VT",343
2021-11-01,"USA-MD",9256
2021-11-01,"OHIO",31116
2021-11-01,"USA-SD",1152
2021-11-01,"U.S.",482091
2021-11-01,"USA-TN",6901
2021-11-01,"USA-NV",3133
2021-11-01,"USA-ME",293
2021-11-01,"USA-MT",2382
2021-11-01,"USA-OR",4961
2021-11-01,"USA-NH",502
2021-11-01,"USA-MO",11367
2021-11-01,"TEXAS",16137
2021-11-01,"USA-MS",1999
2021-11-01,"FLORIDA",1522
2021-11-01,"USA-WI",15352
2021-11-01,"WASHINGTON",9691
2021-11-01,"USA-WV",2811
2021-11-01,"USA-AK",2979
2022-01-01,"USA-TN",17582
2022-01-01,"MASSACHUSETTS",22922
2022-01-01,"USA-MS",4653
2022-01-01,"CALIFORNIA",66526
2022-01-01,"USA-MD",18364
2022-01-01,"USA-AR",NA
2022-01-01,"USA-KS",12982
2022-01-01,"USA-DE",2747
2022-01-01,"USA-ND",2639
2022-01-01,"USA-WY",2395
2022-01-01,"NEW YORK",78035
2022-01-01,"USA-IA",14534
2022-01-01,"USA-HI",60
2022-01-01,"USA-IL",83534
2022-01-01,"USA-VT",777
2022-01-01,"USA-NC",17899
2022-01-01,"USA-MT",3377
2022-01-01,"USA-CT",10226
2022-01-01,"USA-MI",68310
2022-01-01,"USA-VA",19229
2022-01-01,"USA-IN",31034
2022-01-01,"USA-WI",30026
2022-01-01,"USA-SC",8097
2022-01-01,"USA-KY",11324
2022-01-01,"USA-PA",49038
2022-01-01,"USA-NH",1605
2022-01-01,"USA-SD",2887
2022-01-01,"U.S.",961248
2022-01-01,"USA-GA",27862
2022-01-01,"USA-UT",12085
2022-01-01,"USA-NM",6952
2022-01-01,"WASHINGTON",14658
2022-01-01,"USA-AK",3265
2022-01-01,"USA-AL",7524
2022-01-01,"MINNESOTA",29835
2022-01-01,"USA-OK",14476
2022-01-01,"USA-OR",7708
2022-01-01,"COLORADO",25705
2022-01-01,"USA-NE",7213
2022-01-01,"USA-NJ",45080
2022-01-01,"USA-DC",2741
2022-01-01,"USA-ME",648
2022-01-01,"FLORIDA",2631
2022-01-01,"USA-WV",5114
2022-01-01,"USA-AZ",7738
2022-01-01,"USA-RI",4112
2022-01-01,"USA-MO",24783
2022-01-01,"TEXAS",41880
2022-01-01,"USA-NV",8937
2022-01-01,"USA-ID",6305
2022-01-01,"OHIO",57749
2022-01-01,"USA-LA",8743
2022-02-01,"USA-AR",6409
2022-02-01,"USA-MO",19911
2022-02-01,"USA-ND",2342
2022-02-01,"TEXAS",47563
2022-02-01,"USA-WY",2226
2022-02-01,"USA-OR",6287
2022-02-01,"USA-IA",11108
2022-02-01,"USA-VA",13496
2022-02-01,"USA-DE",2027
2022-02-01,"USA-AL",5514
2022-02-01,"FLORIDA",2732
2022-02-01,"USA-NC",11732
2022-02-01,"USA-MT",3331
2022-02-01,"COLORADO",23381
2022-02-01,"MASSACHUSETTS",19335
2022-02-01,"USA-UT",9479
2022-02-01,"USA-NM",6253
2022-02-01,"USA-ME",507
2022-02-01,"USA-WI",23897
2022-02-01,"USA-PA",38739
2022-02-01,"USA-NV",6566
2022-02-01,"USA-MS",3867
2022-02-01,"CALIFORNIA",53441
2022-02-01,"USA-MD",13072
2022-02-01,"WASHINGTON",12205
2022-02-01,"USA-RI",3076
2022-02-01,"MINNESOTA",26222
2022-02-01,"USA-CT",8261
2022-02-01,"USA-WV",4283
2022-02-01,"USA-IL",69264
2022-02-01,"USA-MI",52595
2022-02-01,"USA-KS",11773
2022-02-01,"USA-TN",13760
2022-02-01,"USA-IN",24022
